Mesure complète MiCS6814 + BME690 + SCD41 + SDS011
Date: 2026-03-27 22:17:47
RED_R0=393643.25
OX_R0=12887.26
NH3_R0=144596.18

868s | CO:4.426380359757378 | NO2:0.5965576975070109 | NH3:0.17854250032774482 | CO2:445 | T:16.1 | H:47.98 | P:1019.48 | GAS:7289.8 | PM25:3.2 | PM10:5.0
869s | CO:4.7126641459684455 | NO2:0.5786907132211234 | NH3:0.1971011132758983 | CO2:445 | T:16.1 | H:48.066 | P:1019.49 | GAS:7280.1 | PM25:3.2 | PM10:5.0
870s | CO:4.5251322422082545 | NO2:0.5775553187977995 | NH3:0.19519376026637325 | CO2:445 | T:16.09 | H:48.028 | P:1019.48 | GAS:7319.1 | PM25:3.2 | PM10:5.0
872s | CO:4.19535064250606 | NO2:0.5792591866823913 | NH3:0.19078813521967258 | CO2:445 | T:16.08 | H:48.039 | P:1019.48 | GAS:7319.1 | PM25:3.2 | PM10:5.0
873s | CO:3.922241636855606 | NO2:0.5769883964230961 | NH3:0.18706154946316164 | CO2:445 | T:16.08 | H:47.941 | P:1019.48 | GAS:7319.1 | PM25:3.2 | PM10:5.1
874s | CO:3.633467588851908 | NO2:0.603612145973408 | NH3:0.1737840391344055 | CO2:445 | T:16.08 | H:47.879 | P:1019.49 | GAS:7329.0 | PM25:3.2 | PM10:5.1
875s | CO:3.8754735831764675 | NO2:0.5741615047816452 | NH3:0.18521533528460132 | CO2:445 | T:16.08 | H:47.842 | P:1019.49 | GAS:7348.7 | PM25:3.2 | PM10:5.2
876s | CO:3.7825831206203118 | NO2:0.5741615047816452 | NH3:0.18216346854666787 | CO2:445 | T:16.07 | H:47.804 | P:1019.49 | GAS:7319.1 | PM25:3.2 | PM10:5.6
877s | CO:3.7479707974571186 | NO2:0.5730343378287365 | NH3:0.17974450545615156 | CO2:447 | T:16.07 | H:47.742 | P:1019.49 | GAS:7333.9 | PM25:3.3 | PM10:5.5
878s | CO:3.6107275643747845 | NO2:0.5907384805874747 | NH3:0.1616656425669298 | CO2:447 | T:16.06 | H:47.742 | P:1019.49 | GAS:7319.1 | PM25:3.3 | PM10:5.5
879s | CO:3.817316256087034 | NO2:0.5735976655958097 | NH3:0.17794336153681148 | CO2:447 | T:16.06 | H:47.791 | P:1019.49 | GAS:7338.8 | PM25:3.2 | PM10:4.9
880s | CO:3.7594948214976514 | NO2:0.5719092137701693 | NH3:0.17674880391544814 | CO2:447 | T:16.06 | H:47.779 | P:1019.49 | GAS:7358.6 | PM25:3.2 | PM10:5.0
881s | CO:3.7710322612495446 | NO2:0.5707861270571132 | NH3:0.17615338205847467 | CO2:447 | T:16.06 | H:47.742 | P:1019.49 | GAS:7363.5 | PM25:3.2 | PM10:4.8
882s | CO:3.7825831206203118 | NO2:0.5696650721608153 | NH3:0.1737840391344055 | CO2:447 | T:16.05 | H:47.642 | P:1019.48 | GAS:7363.5 | PM25:3.4 | PM10:4.9
883s | CO:3.6905517788273037 | NO2:0.5948062931346428 | NH3:0.15608166362151946 | CO2:447 | T:16.05 | H:47.679 | P:1019.48 | GAS:7348.7 | PM25:3.5 | PM10:5.4
884s | CO:3.969225272155538 | NO2:0.5685460435725089 | NH3:0.17437452619809138 | CO2:447 | T:16.04 | H:47.727 | P:1019.48 | GAS:7363.5 | PM25:3.6 | PM10:5.4
885s | CO:4.537537980185862 | NO2:0.5674290358033236 | NH3:0.17734546323757305 | CO2:447 | T:16.04 | H:47.739 | P:1019.48 | GAS:7363.5 | PM25:3.6 | PM10:5.4
886s | CO:4.50036197071995 | NO2:0.5668712880160476 | NH3:0.17854250032774482 | CO2:447 | T:16.04 | H:47.727 | P:1019.48 | GAS:7358.6 | PM25:3.8 | PM10:5.4
888s | CO:4.389574438740745 | NO2:0.5843988632166442 | NH3:0.1656456871310211 | CO2:441 | T:16.03 | H:47.763 | P:1019.48 | GAS:7358.6 | PM25:3.8 | PM10:6.1
889s | CO:5.228026916022693 | NO2:0.5674290358033236 | NH3:0.18460245036944828 | CO2:441 | T:16.03 | H:47.775 | P:1019.48 | GAS:7378.5 | PM25:3.8 | PM10:6.0
890s | CO:4.788547077641904 | NO2:0.5657573012272142 | NH3:0.18338045097380104 | CO2:441 | T:16.02 | H:47.848 | P:1019.48 | GAS:7393.5 | PM25:3.8 | PM10:5.9
891s | CO:4.612261224860629 | NO2:0.5657573012272142 | NH3:0.18216346854666787 | CO2:441 | T:16.02 | H:47.885 | P:1019.46 | GAS:7388.5 | PM25:3.8 | PM10:6.0
892s | CO:4.438676370873592 | NO2:0.5640900828183523 | NH3:0.1809514907920018 | CO2:441 | T:16.02 | H:47.799 | P:1019.46 | GAS:7353.6 | PM25:3.9 | PM10:6.0
893s | CO:4.267775855732249 | NO2:0.5895810554575226 | NH3:0.17026689330742625 | CO2:440 | T:16.02 | H:47.811 | P:1019.47 | GAS:7393.5 | PM25:4.0 | PM10:6.6
894s | CO:4.219437986388229 | NO2:0.5663140433841954 | NH3:0.17854250032774482 | CO2:440 | T:16.02 | H:47.836 | P:1019.47 | GAS:7408.5 | PM25:3.9 | PM10:6.6
895s | CO:4.099544234128586 | NO2:0.565201060865778 | NH3:0.17734546323757305 | CO2:440 | T:16.02 | H:47.762 | P:1019.47 | GAS:7358.6 | PM25:3.9 | PM10:6.6
896s | CO:4.147338926812978 | NO2:0.5646453216217843 | NH3:0.17734546323757305 | CO2:440 | T:16.02 | H:47.799 | P:1019.47 | GAS:7358.6 | PM25:4.0 | PM10:6.7
897s | CO:3.9339673238656014 | NO2:0.5838256981095916 | NH3:0.15885875458882717 | CO2:440 | T:16.02 | H:47.86 | P:1019.47 | GAS:7338.8 | PM25:4.0 | PM10:6.5
898s | CO:4.051966244343247 | NO2:0.5983139646402462 | NH3:0.16336415260132536 | CO2:443 | T:16.03 | H:47.787 | P:1019.47 | GAS:7363.5 | PM25:4.0 | PM10:6.6
899s | CO:4.016424775663271 | NO2:0.5663140433841954 | NH3:0.17437452619809138 | CO2:443 | T:16.03 | H:47.775 | P:1019.48 | GAS:7403.5 | PM25:4.0 | PM10:6.4
900s | CO:3.8754735831764675 | NO2:0.5646453216217843 | NH3:0.17260675334432446 | CO2:443 | T:16.03 | H:47.763 | P:1019.47 | GAS:7368.5 | PM25:4.1 | PM10:6.5
901s | CO:3.8521703124068143 | NO2:0.5668712880160476 | NH3:0.16968498452370165 | CO2:443 | T:16.04 | H:47.739 | P:1019.47 | GAS:7373.5 | PM25:4.1 | PM10:6.6
903s | CO:4.171317636436723 | NO2:0.6042035695934792 | NH3:0.15552980536798103 | CO2:443 | T:16.05 | H:47.765 | P:1019.47 | GAS:7363.5 | PM25:4.1 | PM10:6.6
904s | CO:4.463309484254708 | NO2:0.5691053049216828 | NH3:0.17615338205847467 | CO2:444 | T:16.05 | H:47.752 | P:1019.47 | GAS:7368.5 | PM25:4.2 | PM10:6.8
905s | CO:4.4756465982910845 | NO2:0.5679872874278058 | NH3:0.17615338205847467 | CO2:444 | T:16.06 | H:47.84 | P:1019.46 | GAS:7358.6 | PM25:4.2 | PM10:6.7
906s | CO:4.267775855732249 | NO2:0.565201060865778 | NH3:0.1755591961573092 | CO2:444 | T:16.07 | H:48.198 | P:1019.46 | GAS:7358.6 | PM25:4.2 | PM10:6.8
907s | CO:4.123414472805978 | NO2:0.5878489015572139 | NH3:0.16679370395084012 | CO2:444 | T:16.08 | H:48.211 | P:1019.46 | GAS:7383.5 | PM25:4.2 | PM10:6.6
908s | CO:4.903308237969855 | NO2:0.590159501947756 | NH3:0.16336415260132536 | CO2:444 | T:16.09 | H:48.151 | P:1019.46 | GAS:7348.7 | PM25:4.3 | PM10:6.9
909s | CO:4.967551761433612 | NO2:0.5657573012272142 | NH3:0.18338045097380104 | CO2:443 | T:16.1 | H:48.029 | P:1019.47 | GAS:7368.5 | PM25:4.3 | PM10:6.9
910s | CO:4.9933468965622225 | NO2:0.5640900828183523 | NH3:0.18706154946316164 | CO2:443 | T:16.11 | H:47.944 | P:1019.47 | GAS:7363.5 | PM25:4.3 | PM10:7.1
911s | CO:5.149294243742454 | NO2:0.5646453216217843 | NH3:0.1864448832811395 | CO2:443 | T:16.11 | H:47.919 | P:1019.48 | GAS:7368.5 | PM25:4.4 | PM10:7.0
912s | CO:4.59977293688785 | NO2:0.5855467687814787 | NH3:0.16679370395084012 | CO2:443 | T:16.11 | H:47.882 | P:1019.47 | GAS:7388.5 | PM25:4.4 | PM10:7.0
913s | CO:4.890501359327911 | NO2:0.5668712880160476 | NH3:0.1864448832811395 | CO2:443 | T:16.12 | H:47.871 | P:1019.47 | GAS:7398.5 | PM25:4.4 | PM10:7.0
914s | CO:5.084070687719315 | NO2:0.5646453216217843 | NH3:0.19078813521967258 | CO2:442 | T:16.12 | H:47.847 | P:1019.48 | GAS:7378.5 | PM25:4.3 | PM10:7.0
915s | CO:4.890501359327911 | NO2:0.5635353437798202 | NH3:0.19141367888462574 | CO2:442 | T:16.12 | H:47.921 | P:1019.48 | GAS:7363.5 | PM25:4.3 | PM10:6.5
916s | CO:4.813952286028605 | NO2:0.562981103831741 | NH3:0.18891913540424982 | CO2:442 | T:16.12 | H:47.994 | P:1019.49 | GAS:7388.5 | PM25:4.3 | PM10:6.6
918s | CO:4.813952286028605 | NO2:0.5815382720659209 | NH3:0.17674880391544814 | CO2:442 | T:16.13 | H:48.118 | P:1019.49 | GAS:7388.5 | PM25:4.3 | PM10:6.7
919s | CO:4.864929372262102 | NO2:0.5613213718039352 | NH3:0.19456054601148587 | CO2:442 | T:16.13 | H:48.315 | P:1019.5 | GAS:7363.5 | PM25:4.0 | PM10:6.4
920s | CO:4.649808794687931 | NO2:0.5591153423284122 | NH3:0.19456054601148587 | CO2:445 | T:16.14 | H:48.501 | P:1019.51 | GAS:7398.5 | PM25:4.0 | PM10:5.8
921s | CO:4.562390691052036 | NO2:0.5591153423284122 | NH3:0.19456054601148587 | CO2:445 | T:16.15 | H:48.563 | P:1019.51 | GAS:7378.5 | PM25:4.0 | PM10:5.9
922s | CO:4.450986077082706 | NO2:0.5855467687814787 | NH3:0.18277133340866838 | CO2:445 | T:16.15 | H:48.477 | P:1019.52 | GAS:7378.5 | PM25:4.1 | PM10:6.0
923s | CO:4.612261224860629 | NO2:0.5613213718039352 | NH3:0.1971011132758983 | CO2:445 | T:16.14 | H:48.317 | P:1019.52 | GAS:7398.5 | PM25:4.1 | PM10:6.3
924s | CO:4.7758652834704804 | NO2:0.5613213718039352 | NH3:0.1971011132758983 | CO2:445 | T:16.15 | H:48.182 | P:1019.52 | GAS:7378.5 | PM25:4.1 | PM10:6.3
925s | CO:4.624763292943942 | NO2:0.5624273623008815 | NH3:0.19646404230502165 | CO2:447 | T:16.14 | H:48.107 | P:1019.53 | GAS:7393.5 | PM25:4.1 | PM10:5.8
926s | CO:4.340691258122588 | NO2:0.5613213718039352 | NH3:0.19392861414603127 | CO2:447 | T:16.14 | H:48.009 | P:1019.54 | GAS:7378.5 | PM25:4.0 | PM10:6.1
927s | CO:4.231502048082794 | NO2:0.591317992111353 | NH3:0.17854250032774482 | CO2:447 | T:16.14 | H:47.911 | P:1019.55 | GAS:7383.5 | PM25:4.1 | PM10:6.3
928s | CO:4.243579709985559 | NO2:0.5613213718039352 | NH3:0.19329796308327377 | CO2:447 | T:16.13 | H:47.848 | P:1019.56 | GAS:7423.6 | PM25:4.0 | PM10:6.2
929s | CO:4.159321497133612 | NO2:0.5607691214974223 | NH3:0.19016386446448527 | CO2:447 | T:16.13 | H:47.749 | P:1019.56 | GAS:7393.5 | PM25:4.0 | PM10:6.2
930s | CO:4.111472579047777 | NO2:0.5602173669272708 | NH3:0.1895408650485993 | CO2:445 | T:16.12 | H:47.687 | P:1019.57 | GAS:7428.7 | PM25:4.0 | PM10:6.1
931s | CO:4.075728171038803 | NO2:0.5826809396462374 | NH3:0.16794656941081804 | CO2:445 | T:16.12 | H:47.699 | P:1019.57 | GAS:7383.5 | PM25:3.9 | PM10:7.1
933s | CO:7.86666524466022 | NO2:0.5569172126898649 | NH3:0.22227963829139058 | CO2:445 | T:16.11 | H:47.796 | P:1019.58 | GAS:7438.8 | PM25:3.9 | PM10:7.3
934s | CO:5.320524093948774 | NO2:0.555273774236369 | NH3:0.20945216464414626 | CO2:445 | T:16.11 | H:47.759 | P:1019.59 | GAS:7448.9 | PM25:3.8 | PM10:7.3
935s | CO:6.284157322713491 | NO2:0.5536347378501596 | NH3:0.22022210849967505 | CO2:445 | T:16.1 | H:47.783 | P:1019.59 | GAS:7474.4 | PM25:3.8 | PM10:7.7
936s | CO:5.1623811359554725 | NO2:0.5530893675696371 | NH3:0.2134509380998209 | CO2:443 | T:16.1 | H:47.734 | P:1019.6 | GAS:7433.7 | PM25:3.8 | PM10:7.7
937s | CO:4.587298422752238 | NO2:0.5719092137701693 | NH3:0.19204049703251044 | CO2:443 | T:16.09 | H:47.72 | P:1019.59 | GAS:7448.9 | PM25:3.8 | PM10:7.7
938s | CO:4.624763292943942 | NO2:0.555273774236369 | NH3:0.20945216464414626 | CO2:443 | T:16.09 | H:47.646 | P:1019.59 | GAS:7428.7 | PM25:3.7 | PM10:7.7
939s | CO:4.50036197071995 | NO2:0.5563689096592206 | NH3:0.20879033081857398 | CO2:443 | T:16.1 | H:47.734 | P:1019.59 | GAS:7443.8 | PM25:3.8 | PM10:7.8
940s | CO:4.487997425124741 | NO2:0.555273774236369 | NH3:0.2081298149872824 | CO2:443 | T:16.1 | H:47.795 | P:1019.59 | GAS:7479.5 | PM25:3.6 | PM10:7.3
941s | CO:4.267775855732249 | NO2:0.5769883964230961 | NH3:0.19392861414603127 | CO2:443 | T:16.11 | H:47.796 | P:1019.58 | GAS:7448.9 | PM25:3.7 | PM10:7.4
942s | CO:4.438676370873592 | NO2:0.5574660068114459 | NH3:0.20681273071984146 | CO2:443 | T:16.11 | H:47.981 | P:1019.59 | GAS:7423.6 | PM25:3.7 | PM10:7.3
943s | CO:4.414098037895685 | NO2:0.5541805952859121 | NH3:0.20681273071984146 | CO2:443 | T:16.12 | H:48.216 | P:1019.59 | GAS:7423.6 | PM25:3.7 | PM10:7.6
944s | CO:4.487997425124741 | NO2:0.5525444837924873 | NH3:0.21011531811444098 | CO2:443 | T:16.13 | H:48.905 | P:1019.6 | GAS:7448.9 | PM25:3.7 | PM10:7.7
945s | CO:4.450986077082706 | NO2:0.5509127449801141 | NH3:0.2081298149872824 | CO2:443 | T:16.14 | H:49.005 | P:1019.6 | GAS:7438.8 | PM25:3.7 | PM10:7.8
946s | CO:4.414098037895685 | NO2:0.5781227574952484 | NH3:0.19204049703251044 | CO2:442 | T:16.15 | H:49.412 | P:1019.61 | GAS:7459.1 | PM25:3.5 | PM10:7.7
947s | CO:4.5251322422082545 | NO2:0.547662315466706 | NH3:0.21211271294039924 | CO2:442 | T:16.16 | H:49.795 | P:1019.61 | GAS:7408.5 | PM25:3.5 | PM10:7.7
949s | CO:4.365105527336744 | NO2:0.5460435900324554 | NH3:0.21011531811444098 | CO2:442 | T:16.17 | H:49.599 | P:1019.61 | GAS:7418.6 | PM25:3.5 | PM10:7.6
950s | CO:4.389574438740745 | NO2:0.5444291678115879 | NH3:0.20945216464414626 | CO2:442 | T:16.19 | H:49.429 | P:1019.61 | GAS:7418.6 | PM25:3.4 | PM10:7.4
951s | CO:4.3041722100075095 | NO2:0.5618741185152181 | NH3:0.19141367888462574 | CO2:442 | T:16.19 | H:49.601 | P:1019.61 | GAS:7403.5 | PM25:3.5 | PM10:7.6
952s | CO:4.624763292943942 | NO2:0.5449668314767527 | NH3:0.2127811615504565 | CO2:445 | T:16.2 | H:49.603 | P:1019.61 | GAS:7438.8 | PM25:3.5 | PM10:7.6
953s | CO:4.50036197071995 | NO2:0.5417479803036043 | NH3:0.2134509380998209 | CO2:445 | T:16.22 | H:50.576 | P:1019.61 | GAS:7398.5 | PM25:3.5 | PM10:7.4
954s | CO:4.426380359757378 | NO2:0.5412131645541108 | NH3:0.21144559060506904 | CO2:445 | T:16.24 | H:50.37 | P:1019.62 | GAS:7388.5 | PM25:3.4 | PM10:7.4
955s | CO:4.3041722100075095 | NO2:0.5401449497855861 | NH3:0.20945216464414626 | CO2:445 | T:16.25 | H:49.903 | P:1019.63 | GAS:7413.5 | PM25:3.4 | PM10:7.1
956s | CO:4.316331586050967 | NO2:0.5618741185152181 | NH3:0.19329796308327377 | CO2:445 | T:16.25 | H:49.313 | P:1019.63 | GAS:7433.7 | PM25:3.5 | PM10:7.2
957s | CO:4.4756465982910845 | NO2:0.5422832691320447 | NH3:0.21011531811444098 | CO2:446 | T:16.24 | H:48.845 | P:1019.64 | GAS:7433.7 | PM25:3.5 | PM10:7.2
958s | CO:4.587298422752238 | NO2:0.5422832691320447 | NH3:0.21144559060506904 | CO2:446 | T:16.24 | H:48.476 | P:1019.64 | GAS:7443.8 | PM25:3.5 | PM10:6.7
959s | CO:4.750543281702342 | NO2:0.5422832691320447 | NH3:0.2127811615504565 | CO2:446 | T:16.24 | H:48.23 | P:1019.63 | GAS:7459.1 | PM25:3.4 | PM10:6.5
960s | CO:4.737903060806781 | NO2:0.5702253459766348 | NH3:0.19773947301044734 | CO2:446 | T:16.24 | H:48.094 | P:1019.64 | GAS:7448.9 | PM25:3.4 | PM10:6.6
961s | CO:4.450986077082706 | NO2:0.5618741185152181 | NH3:0.20159678526985128 | CO2:446 | T:16.23 | H:47.92 | P:1019.65 | GAS:7464.2 | PM25:3.5 | PM10:6.8
962s | CO:4.9933468965622225 | NO2:0.5438919803764187 | NH3:0.22159244575584958 | CO2:449 | T:16.23 | H:47.908 | P:1019.66 | GAS:7448.9 | PM25:3.5 | PM10:6.9
964s | CO:4.389574438740745 | NO2:0.543355268538802 | NH3:0.21749757769644187 | CO2:449 | T:16.22 | H:47.883 | P:1019.66 | GAS:7479.5 | PM25:3.5 | PM10:6.0
965s | CO:4.051966244343247 | NO2:0.5422832691320447 | NH3:0.21077979288272036 | CO2:449 | T:16.22 | H:47.784 | P:1019.65 | GAS:7479.5 | PM25:3.5 | PM10:5.7
966s | CO:3.82892083376225 | NO2:0.5696650721608153 | NH3:0.19456054601148587 | CO2:449 | T:16.21 | H:47.758 | P:1019.65 | GAS:7469.3 | PM25:3.5 | PM10:5.8
967s | CO:3.7941474035552436 | NO2:0.5455049720054788 | NH3:0.20484694817636673 | CO2:449 | T:16.2 | H:47.696 | P:1019.64 | GAS:7484.6 | PM25:3.5 | PM10:5.5
968s | CO:3.2214116700691617 | NO2:0.7016659196686702 | NH3:0.12598732136729487 | CO2:502 | T:16.19 | H:47.645 | P:1019.65 | GAS:7428.7 | PM25:3.5 | PM10:5.6
969s | CO:3.62209089070127 | NO2:0.6240338527865821 | NH3:0.15830095835663716 | CO2:502 | T:16.2 | H:48.114 | P:1019.65 | GAS:7418.6 | PM25:3.6 | PM10:5.8
970s | CO:3.805725114037322 | NO2:0.6252555672606716 | NH3:0.14739314378020507 | CO2:502 | T:16.2 | H:48.459 | P:1019.66 | GAS:7448.9 | PM25:3.6 | PM10:5.8
971s | CO:4.147338926812978 | NO2:0.6451219108777289 | NH3:0.1549791304480271 | CO2:502 | T:16.21 | H:48.423 | P:1019.67 | GAS:7428.7 | PM25:3.6 | PM10:5.7
972s | CO:4.624763292943942 | NO2:0.5948062931346428 | NH3:0.19204049703251044 | CO2:502 | T:16.23 | H:48.683 | P:1019.68 | GAS:7423.6 | PM25:3.5 | PM10:5.4
973s | CO:4.662352241047487 | NO2:0.5971425785788127 | NH3:0.19519376026637325 | CO2:500 | T:16.24 | H:48.771 | P:1019.7 | GAS:7433.7 | PM25:3.5 | PM10:5.6
974s | CO:4.562390691052036 | NO2:0.5989004711335055 | NH3:0.1958282585001546 | CO2:500 | T:16.26 | H:48.859 | P:1019.71 | GAS:7438.8 | PM25:3.5 | PM10:5.5
975s | CO:4.340691258122588 | NO2:0.6695203248189611 | NH3:0.16736952986715864 | CO2:500 | T:16.27 | H:48.737 | P:1019.72 | GAS:7418.6 | PM25:3.6 | PM10:5.4
976s | CO:4.365105527336744 | NO2:0.6071689554984039 | NH3:0.19773947301044734 | CO2:500 | T:16.29 | H:48.998 | P:1019.73 | GAS:7408.5 | PM25:3.6 | PM10:5.3
977s | CO:4.243579709985559 | NO2:0.609551231906058 | NH3:0.1971011132758983 | CO2:500 | T:16.3 | H:48.667 | P:1019.74 | GAS:7428.7 | PM25:3.5 | PM10:5.3
978s | CO:4.4756465982910845 | NO2:0.610148191874627 | NH3:0.19902006517492046 | CO2:495 | T:16.32 | H:48.596 | P:1019.75 | GAS:7428.7 | PM25:3.6 | PM10:5.3
980s | CO:4.099544234128586 | NO2:0.6119424223507843 | NH3:0.19519376026637325 | CO2:495 | T:16.33 | H:48.535 | P:1019.76 | GAS:7398.5 | PM25:3.5 | PM10:5.3
981s | CO:3.8871454011461797 | NO2:0.6630122490134205 | NH3:0.15885875458882717 | CO2:495 | T:16.35 | H:48.451 | P:1019.77 | GAS:7428.7 | PM25:3.5 | PM10:5.4
982s | CO:3.98100489899219 | NO2:0.6179597272528096 | NH3:0.19329796308327377 | CO2:495 | T:16.36 | H:48.219 | P:1019.8 | GAS:7464.2 | PM25:3.6 | PM10:5.4
983s | CO:3.8754735831764675 | NO2:0.6185645696543389 | NH3:0.1926685912391987 | CO2:495 | T:16.38 | H:48.196 | P:1019.81 | GAS:7448.9 | PM25:3.5 | PM10:5.4
984s | CO:3.805725114037322 | NO2:0.6191699810515423 | NH3:0.19141367888462574 | CO2:493 | T:16.39 | H:47.877 | P:1019.82 | GAS:7443.8 | PM25:3.5 | PM10:5.4
985s | CO:3.644857662268877 | NO2:0.6747727699048066 | NH3:0.15278823584367496 | CO2:493 | T:16.39 | H:47.594 | P:1019.83 | GAS:7474.4 | PM25:3.6 | PM10:5.5
986s | CO:3.82892083376225 | NO2:0.6264795933988558 | NH3:0.1895408650485993 | CO2:493 | T:16.39 | H:47.372 | P:1019.84 | GAS:7454.0 | PM25:3.6 | PM10:5.6
987s | CO:3.8871454011461797 | NO2:0.6289346069613185 | NH3:0.18891913540424982 | CO2:493 | T:16.38 | H:47.236 | P:1019.84 | GAS:7448.9 | PM25:3.5 | PM10:5.6
988s | CO:3.8871454011461797 | NO2:0.631398946311293 | NH3:0.18829867396636546 | CO2:493 | T:16.38 | H:47.15 | P:1019.85 | GAS:7469.3 | PM25:3.4 | PM10:5.5
989s | CO:3.957459137037428 | NO2:0.6338726646882891 | NH3:0.18891913540424982 | CO2:495 | T:16.37 | H:47.161 | P:1019.85 | GAS:7494.9 | PM25:3.5 | PM10:6.0
990s | CO:3.8521703124068143 | NO2:0.6854023472001974 | NH3:0.15885875458882717 | CO2:495 | T:16.36 | H:47.148 | P:1019.86 | GAS:7469.3 | PM25:3.5 | PM10:6.2
991s | CO:4.0046046461256735 | NO2:0.6451219108777289 | NH3:0.18829867396636546 | CO2:495 | T:16.36 | H:47.062 | P:1019.86 | GAS:7484.6 | PM25:3.5 | PM10:6.2
992s | CO:3.9339673238656014 | NO2:0.6463838340013388 | NH3:0.18706154946316164 | CO2:495 | T:16.35 | H:47.06 | P:1019.86 | GAS:7479.5 | PM25:3.5 | PM10:6.3
993s | CO:3.817316256087034 | NO2:0.6470157051665486 | NH3:0.18521533528460132 | CO2:495 | T:16.35 | H:46.986 | P:1019.88 | GAS:7494.9 | PM25:3.4 | PM10:6.2
995s | CO:3.576717782516287 | NO2:0.7051034660321145 | NH3:0.1645025072385187 | CO2:497 | T:16.35 | H:46.974 | P:1019.89 | GAS:7489.8 | PM25:3.4 | PM10:6.0
996s | CO:3.957459137037428 | NO2:0.6527299917947827 | NH3:0.18706154946316164 | CO2:497 | T:16.34 | H:46.985 | P:1019.9 | GAS:7541.5 | PM25:3.4 | PM10:5.8
997s | CO:3.8521703124068143 | NO2:0.6520926208094497 | NH3:0.18460245036944828 | CO2:497 | T:16.34 | H:46.948 | P:1019.9 | GAS:7531.1 | PM25:3.4 | PM10:5.7
998s | CO:3.7825831206203118 | NO2:0.6527299917947827 | NH3:0.18399082278039838 | CO2:497 | T:16.33 | H:46.935 | P:1019.91 | GAS:7510.4 | PM25:3.5 | PM10:5.7
999s | CO:3.7710322612495446 | NO2:0.6533679783001399 | NH3:0.18399082278039838 | CO2:497 | T:16.32 | H:46.934 | P:1019.92 | GAS:7510.4 | PM25:3.5 | PM10:5.8
1000s | CO:3.6905517788273037 | NO2:0.725386389798987 | NH3:0.15552980536798103 | CO2:497 | T:16.31 | H:46.932 | P:1019.93 | GAS:7536.3 | PM25:3.6 | PM10:5.8
1001s | CO:4.292026466591217 | NO2:0.6610721533701758 | NH3:0.18829867396636546 | CO2:497 | T:16.31 | H:46.969 | P:1019.94 | GAS:7505.2 | PM25:3.6 | PM10:5.8
1002s | CO:5.136221421835725 | NO2:0.6617182234450886 | NH3:0.19646404230502165 | CO2:497 | T:16.3 | H:46.969 | P:1019.94 | GAS:7520.7 | PM25:3.7 | PM10:5.8
1003s | CO:5.071068105425472 | NO2:0.662364921687308 | NH3:0.19773947301044734 | CO2:497 | T:16.29 | H:47.016 | P:1019.95 | GAS:7520.7 | PM25:3.7 | PM10:5.9
1004s | CO:4.389574438740745 | NO2:0.725386389798987 | NH3:0.1731947820152533 | CO2:497 | T:16.29 | H:47.09 | P:1019.96 | GAS:7541.5 | PM25:3.7 | PM10:6.2
1005s | CO:4.750543281702342 | NO2:0.672141402949459 | NH3:0.1971011132758983 | CO2:493 | T:16.28 | H:47.188 | P:1019.98 | GAS:7531.1 | PM25:3.8 | PM10:6.4
1006s | CO:4.450986077082706 | NO2:0.6708295815563575 | NH3:0.1971011132758983 | CO2:493 | T:16.28 | H:47.176 | P:1019.98 | GAS:7551.9 | PM25:3.8 | PM10:6.4
1007s | CO:4.19535064250606 | NO2:0.6727982777479644 | NH3:0.19329796308327377 | CO2:493 | T:16.28 | H:47.213 | P:1019.99 | GAS:7541.5 | PM25:3.8 | PM10:6.4
1008s | CO:4.028258415400686 | NO2:0.6747727699048066 | NH3:0.19204049703251044 | CO2:493 | T:16.27 | H:47.15 | P:1020.0 | GAS:7557.1 | PM25:3.9 | PM10:6.4
1010s | CO:3.9339673238656014 | NO2:0.7448164435760533 | NH3:0.15941774269642195 | CO2:493 | T:16.27 | H:47.236 | P:1020.01 | GAS:7583.4 | PM25:4.0 | PM10:6.5
1011s | CO:4.159321497133612 | NO2:0.6820625780635413 | NH3:0.19329796308327377 | CO2:489 | T:16.26 | H:47.26 | P:1020.02 | GAS:7551.9 | PM25:4.1 | PM10:6.6
1012s | CO:4.0046046461256735 | NO2:0.6854023472001974 | NH3:0.1895408650485993 | CO2:489 | T:16.26 | H:47.26 | P:1020.03 | GAS:7551.9 | PM25:4.2 | PM10:6.8
1013s | CO:4.123414472805978 | NO2:0.6955214982315904 | NH3:0.18521533528460132 | CO2:489 | T:16.27 | H:47.359 | P:1020.03 | GAS:7551.9 | PM25:4.4 | PM10:7.6
1014s | CO:4.147338926812978 | NO2:0.7506779531846642 | NH3:0.1691042952647366 | CO2:489 | T:16.27 | H:47.359 | P:1020.04 | GAS:7541.5 | PM25:4.6 | PM10:7.8
1015s | CO:4.267775855732249 | NO2:0.734674469685091 | NH3:0.1645025072385187 | CO2:489 | T:16.27 | H:47.42 | P:1020.05 | GAS:7546.7 | PM25:4.8 | PM10:7.9
1016s | CO:4.231502048082794 | NO2:0.6894319377001985 | NH3:0.19456054601148587 | CO2:491 | T:16.27 | H:47.482 | P:1020.05 | GAS:7541.5 | PM25:5.0 | PM10:8.0
1017s | CO:4.1353699203880705 | NO2:0.688086078435084 | NH3:0.19392861414603127 | CO2:491 | T:16.28 | H:47.41 | P:1020.05 | GAS:7551.9 | PM25:5.1 | PM10:8.1
